ax,ay,az,gx,gy,gz,activity
11.5094,0.7609,0.6622,-14.4042,3.7231,12.5121,2
11.4185,1.7593,0.0969,-23.0712,20.2025,24.1698,2
12.3463,0.6442,-1.5326,-26.0619,20.0194,33.8133,2
10.1898,-2.6955,-1.2532,-16.2353,-18.9208,25.3905,2
11.6967,-4.4985,-1.7611,-2.0751,-3.3569,30.0292,2
11.8965,-4.0695,-1.7958,6.1645,27.5878,22.1557,2
9.0323,-2.1445,-1.3316,-24.2919,14.7094,-6.4697,2
5.7343,-1.8586,-3.3110,-35.0951,19.7143,-16.0522,2
9.2075,-2.6261,-5.1409,-24.7191,18.9818,12.3290,2
10.1132,-3.2883,-3.9236,7.6293,17.2118,8.5448,2
9.3206,-3.3649,-2.8205,5.3100,10.0707,-16.1742,2
9.9696,-1.8957,-2.9587,3.2348,-4.9438,-30.9447,2
9.5659,-2.3186,-2.2157,0.4272,-9.1552,-29.7850,2
9.0903,-1.8209,-1.6977,4.3945,-20.6908,-21.6063,2
8.4293,-1.0001,-2.1320,17.9442,-43.8231,-18.5546,2
7.4249,0.9463,-2.3509,21.3622,-50.2928,-11.8407,2
7.3692,0.8554,-2.5992,22.8270,-50.5369,-9.5214,2
8.0656,0.7800,-2.9479,21.7894,-29.7850,-9.2773,2
7.3740,0.8763,-1.8879,23.4984,-20.1415,-4.4555,2
7.3094,0.8961,-1.5355,27.1605,-21.9725,7.2631,2
8.5226,0.5521,-1.0588,33.8133,-13.1835,8.3007,2
9.3852,0.8536,0.6346,35.4002,-6.7138,9.0942,2
9.4552,0.9164,0.7812,26.9774,0.5493,10.8642,2
10.9046,0.2207,-1.5248,17.2118,2.7465,8.1786,2
11.9180,1.1347,-2.0841,-2.4414,-16.5404,-26.0619,2
10.1180,0.0789,0.9595,-10.1318,-5.9203,-23.1322,2
12.5120,0.5700,0.0113,-5.9203,-4.4555,-9.6435,2
12.3948,0.3906,0.6394,-1.8310,-16.6625,-29.5409,2
10.9435,-1.5535,-1.7994,3.5400,-11.1694,-25.6957,2
10.5026,-1.9704,-3.9326,14.5263,-13.4887,-20.2025,2
10.4829,-2.0416,-4.9238,23.2543,-18.9818,-14.8925,2
7.7653,0.7872,-5.1535,13.4277,-1.7089,-20.6298,2
7.2412,-1.3399,-3.4683,-1.0986,20.6908,-21.9115,2
9.4301,-2.3443,-2.5316,-4.3945,26.4281,-22.2777,2
9.4037,0.6167,-3.4857,-5.9814,24.4139,-17.2118,2
9.8279,0.3714,-3.4133,-6.2866,26.6722,0.9155,2
9.4139,0.8961,-2.4837,-9.4604,29.1747,8.6059,2
8.9760,-1.1910,-2.4993,-9.8876,11.9018,21.8505,2
8.9461,-1.2664,-2.2259,-7.2021,10.0707,28.1371,2
8.3826,-1.7539,-1.8801,-9.0331,7.9955,32.2264,2
7.9603,-2.2869,-1.5391,-5.7372,10.3759,37.3534,2
7.9531,-2.4807,-1.0468,-8.7280,29.7240,33.4471,2
7.6283,-2.1266,0.8015,-2.8076,7.9955,18.2494,2
7.1581,-1.1623,0.8027,-1.7700,6.1645,20.4467,2
7.6378,0.8123,0.5186,-3.6010,-15.1366,26.0619,2
8.3419,0.3092,0.2883,-13.5497,-15.9301,18.0053,2
9.2530,0.5371,0.9996,-20.1415,-4.0283,6.1645,2
9.4217,0.7178,-1.6480,-18.4325,1.0375,-11.4745,2
9.9714,-2.8761,-1.1545,-10.4980,1.5258,-10.0707,2
11.8713,-1.9393,0.6460,0.7934,6.8969,3.0517,2
12.4827,0.0005,0.5712,-9.5214,9.3383,7.0190,2
11.7798,1.0851,-1.1108,-9.3993,22.7050,10.6811,2
11.1003,0.9756,-1.5038,-5.9814,34.0575,19.8974,2
11.3383,-4.0354,-1.5397,11.2914,-9.3383,24.5360,2
12.1633,-4.0432,-2.6494,9.4604,12.8173,10.4980,2
9.9248,-2.4233,-1.9956,-11.6576,2.0751,-13.9770,2
6.4205,-1.5104,-2.8917,-29.4799,7.7514,-8.6059,2
6.4821,-1.3363,-4.3585,-21.7894,15.0756,13.1225,2
10.2017,-1.8801,-4.7694,-6.8359,26.2450,10.4980,2
9.2434,-4.1724,-1.9758,-4.3945,33.8133,-11.4745,2
9.2542,-3.2572,-1.8699,-3.3569,-3.3569,-24.7191,2
9.4343,-1.9962,-1.9543,-6.4086,-22.9491,-22.0946,2
9.4761,0.9529,-2.3264,-2.8076,-34.4847,-16.8456,2
8.7403,-1.0905,-2.4939,3.0517,-43.8841,-13.3666,2
7.9854,-1.3567,-2.5106,4.6386,-50.9642,-10.2538,2
8.0787,-1.0193,-2.4711,2.2582,-44.4334,-10.4980,2
7.6594,0.4229,-2.5298,1.7089,-33.9354,-12.0849,2
7.4763,0.7262,-1.8203,3.6010,-20.0194,-1.3427,2
7.3106,0.6891,-1.3094,9.7656,-19.7753,11.0473,2
8.7367,0.5778,-1.1461,21.3622,-13.0614,11.6576,2
9.7932,-1.1676,0.5874,23.4374,0.0000,7.1410,2
9.6532,-1.1371,0.2925,17.4560,4.7607,5.2490,2
9.6430,0.4468,-2.1990,9.0331,2.6855,1.2207,2
11.2151,0.3780,-2.7326,-4.6386,-9.8876,-23.5595,2
10.8993,-1.7066,0.8721,1.5869,6.6528,-18.9208,2
12.3194,-1.8819,0.6233,19.8974,8.3617,-12.9394,2
11.6913,0.2835,0.5748,16.4794,-13.0004,-29.2968,2
10.4069,0.2703,-2.7690,11.5356,-8.2397,-31.4940,2
10.6396,0.7698,-4.0504,9.5824,-6.5917,-33.0199,2
9.9164,-1.4937,-4.7665,12.3901,-7.9345,-34.0575,2
7.6480,-1.4075,-5.1427,7.0190,3.3569,-27.2826,2
8.1104,-3.0352,-3.1172,13.2445,14.5263,-19.9584,2
10.2448,-2.8534,-3.6376,17.6391,16.6625,-21.3622,2
10.3752,-1.0839,-3.7196,11.3525,31.7381,-18.3104,2
9.8763,0.3978,-3.0999,8.3617,35.5834,-2.5634,2
9.6347,0.5371,-2.7858,4.4555,24.4139,15.1366,2
9.2674,0.8751,-2.3204,0.3051,15.3808,23.4374,2
8.2701,-1.0402,-1.8245,-4.8217,12.0238,28.8085,2
7.5702,-1.9292,-1.7617,-11.9628,21.8505,36.9261,2
7.3166,-2.3479,-1.5008,-9.3383,-9.0942,37.1703,2
7.4273,-1.9992,-1.0558,-8.6059,1.1596,29.2357,2
7.6953,-1.1276,-1.0073,-11.0473,-5.7983,18.8598,2
7.2125,0.3762,0.3343,-20.6908,-5.3100,12.3290,2
8.3407,0.1417,0.2829,-23.4374,-1.8310,9.3993,2
9.1435,0.0418,0.8865,-26.6722,2.6245,4.0283,2
10.1258,0.2895,-1.5421,-34.6678,8.3617,-7.7514,2
12.0753,-2.2331,0.8757,-35.4613,8.2397,-15.6249,2
10.1856,-1.6372,1.0181,-20.3856,23.5595,0.8544,2
10.5762,0.1974,0.7411,-16.5404,20.0194,15.8080,2
13.0689,0.1363,0.9882,-7.3242,22.8270,31.4330,2
11.1996,0.9296,-1.7156,-12.0238,26.8554,15.5028,2
11.8241,-2.6261,-2.3790,-13.4887,-2.6245,11.6576,2
9.1770,-3.5832,-2.0787,-28.0760,17.0897,-12.0238,2
7.9322,-4.3734,-2.2331,-31.9823,12.5121,10.3759,2
7.4482,-2.9563,-3.0993,-18.7987,9.8266,21.4232,2
9.2261,0.5000,-3.8757,0.9155,6.4697,14.4652,2
9.3589,-1.2137,-3.1651,-10.8642,15.9301,-17.7611,2
9.8392,-1.8699,-1.7790,-12.8173,11.3525,-19.8974,2
9.3655,-2.2103,-1.2669,-10.9252,-3.9672,-17.2729,2
9.8691,-2.0518,-1.6845,-7.7514,-24.7802,-12.1459,2
9.4025,-1.2598,-1.7910,5.6762,-42.1751,-8.0566,2
8.6572,0.8901,-1.7084,10.7421,-55.4197,-9.9487,2
8.3090,0.4570,-2.1930,12.4511,-53.6497,-9.7656,2
8.4987,0.1561,-2.5310,9.0331,-44.5555,-8.5448,2
7.3932,0.1118,-2.0811,9.8876,-34.7289,-7.3242,2
7.4428,0.6837,-1.6947,15.8690,-25.0243,2.2582,2
7.7868,0.7806,-1.4171,25.7567,-19.5312,10.4369,2
8.7110,0.7872,-1.0875,35.0951,-10.6200,14.1601,2
9.8225,0.6915,-1.1300,39.1234,-2.9907,15.2587,2
9.9750,0.5090,-1.1527,29.1747,5.7372,14.0990,2
11.6177,1.4554,-2.1655,3.4179,0.5493,0.9155,2
11.5040,1.8053,-2.4305,-17.0287,3.1738,-29.4799,2
11.5166,-2.3419,0.0843,-13.1225,9.8266,-19.5922,2
11.7212,-2.6105,1.0893,18.3715,-1.0375,-13.1835,2
11.4275,0.1070,-1.5655,24.7191,-15.5028,-26.0619,2
10.2012,0.4654,-3.8416,20.9960,-17.7001,-23.3153,2
10.1001,-1.7353,-5.0033,24.4139,-20.2025,-23.1322,2
8.2965,-1.9453,-4.9005,25.0853,-7.5073,-22.1557,2
7.4560,-2.5393,-4.3118,19.4701,20.6908,-21.9725,2
9.3230,-2.4801,-2.4071,8.8500,33.1420,-22.3388,2
10.1808,0.3690,-3.3816,4.7607,26.1229,-22.8270,2
9.8470,0.1848,-3.9511,-3.2348,27.2216,-4.0893,2
9.7268,0.8033,-2.9473,-10.0707,27.3436,9.0942,2
9.2075,-1.4673,-2.4813,-11.7187,21.6063,20.5077,2
9.2739,-1.8699,-1.7347,-9.8266,13.5497,22.9491,2
8.6093,-2.1517,-2.1493,-7.2021,26.1229,27.0995,2
7.5278,-2.6769,-1.3854,-5.9814,4.4555,30.3343,2
7.7186,-2.2085,-1.0109,-4.3945,12.1459,26.4281,2
7.3034,-1.1413,0.9643,-5.1269,1.0375,19.7143,2
7.1186,0.7758,-1.0408,-12.0238,-10.8642,17.8832,2
7.2939,0.8691,0.3816,-17.2118,-13.2445,15.9911,2
8.1810,0.5964,0.1142,-14.9535,-13.7939,9.3383,2
9.4217,0.5018,0.9158,-13.7328,-2.3803,2.9907,2
9.4875,-1.5098,-1.9627,-17.1508,-5.3100,-6.3476,2
9.7214,-2.1667,-1.6235,-16.6625,6.2866,-4.1503,2
11.9922,0.1842,1.0091,-25.2074,0.3051,0.5493,2
12.1058,0.9433,0.5635,-25.6347,4.8828,10.0097,2
11.6141,0.5647,-2.0033,-21.5453,9.1552,18.1884,2
11.3090,-1.8729,-2.5046,-32.2875,15.4418,21.9725,2
12.0287,-3.8434,-3.6305,-9.8266,7.9955,17.0287,2
11.6404,-4.6534,-2.2522,-9.0331,13.9159,10.1928,2
8.5465,-3.1603,-1.3381,-18.3104,13.7939,2.6245,2
5.7756,-2.1882,-2.5310,-30.3954,27.9540,7.2021,2
9.6735,-1.6181,-4.2472,-8.4228,20.5687,22.2167,2
11.2360,-1.6713,-3.6245,11.3525,23.2543,-3.4179,2
9.4618,-2.6279,-1.8191,7.6293,19.1039,-20.6908,2
9.1573,-2.1834,-2.0356,1.2817,2.1362,-21.4843,2
9.4887,-2.4658,-1.8669,3.0517,-19.8974,-21.0570,2
9.0777,-1.7521,-1.8843,11.2914,-27.1605,-18.1884,2
8.0057,-1.4931,-2.0123,20.8129,-43.3348,-19.8363,2
7.5696,0.9619,-2.4921,23.0712,-52.3680,-14.5873,2
8.0817,0.7986,-2.8049,24.1698,-49.9876,-10.9252,2
7.6019,0.5599,-2.2426,20.2636,-35.0951,-10.6200,2
7.7395,0.7830,-1.8370,23.8646,-25.0853,-2.0751,2
7.8257,0.8560,-1.4255,28.3202,-21.0570,6.2866,2
8.6255,0.8093,-1.1072,34.9730,-14.6484,10.6811,2
9.6287,0.8117,-1.0235,33.8133,-11.5966,10.3149,2
9.2530,0.6939,-1.4015,27.7098,-8.5448,14.4042,2
10.2837,0.0957,-2.1493,7.2021,1.7089,16.9066,2
11.9623,1.5391,-2.7583,-18.9208,-7.3852,-26.1840,2
10.8496,-1.6989,0.3463,-21.8505,6.8969,-31.4940,2
10.5541,-3.3547,0.4253,5.8593,6.5917,-17.5170,2
12.4289,0.4205,0.0538,16.5404,-12.5121,-19.6532,2
10.9328,0.2799,-2.8037,17.0897,-10.1318,-28.2592,2
10.6803,0.1543,-4.1551,5.0659,-16.1742,-17.4560,2
11.1577,-1.9208,-4.9645,3.7231,-15.6859,-22.0946,2
8.9054,-1.0235,-5.2115,-3.6010,3.5400,-24.4139,2
6.4869,-2.0979,-3.6191,-2.1972,16.3573,-18.3715,2
9.4002,-3.3074,-2.8121,6.1645,22.5219,-13.3666,2
10.3040,-2.1128,-3.5916,8.6669,23.9867,-16.4184,2
9.5060,-1.2574,-3.7621,9.2162,25.5126,-7.9955,2
9.9032,-1.0336,-2.9162,2.9296,28.5643,6.3476,2
9.2955,-1.0247,-2.4281,0.3662,21.9115,12.3290,2
9.0705,-1.1431,-2.3569,0.9155,10.4369,19.8363,2
8.4388,-1.6145,-1.9519,-5.1269,22.9491,30.2123,2
7.5164,-2.5651,-1.0863,-6.7748,13.8549,33.6913,2
7.1844,-2.3425,0.7674,-3.7231,-1.8310,28.6864,2
7.0325,-1.3417,0.9355,-8.5448,0.4882,16.8456,2
6.8925,0.4163,0.3260,-16.2963,-7.7514,12.1459,2
7.6043,0.2374,0.2398,-23.0712,-9.8876,10.6200,2
8.9952,0.2961,-1.0899,-24.7802,3.9062,6.5917,2
9.8249,0.3649,-1.5158,-35.4613,9.0942,-4.0893,2
10.9513,-1.5188,-1.5930,-25.5126,14.3432,-13.5497,2
11.9922,-2.7044,0.7040,-15.1977,20.5077,-10.0707,2
10.9005,0.7890,1.5224,-12.0238,20.6298,7.2631,2
11.5926,1.6905,-1.1318,-7.7514,26.4281,19.7753,2
11.6799,-1.2640,-3.0305,-5.7372,35.0340,32.8978,2
11.0614,-3.3433,-1.8125,0.9155,-7.2021,24.4139,2
11.6153,-4.5481,-2.3868,-4.2114,16.8456,8.4228,2
9.1286,-3.6849,-2.5830,-23.3153,0.7934,0.3051,2
6.7070,-3.2027,-2.9898,-27.5878,9.4604,10.4980,2
8.8761,0.9601,-4.0223,-10.8642,9.9487,24.0477,2
9.1890,0.6789,-4.0474,-7.8124,17.8222,-3.6010,2
9.3116,-2.1882,-2.0823,-10.1318,13.6718,-17.3339,2
8.9030,-2.3306,-1.5314,-15.3197,3.6010,-15.7470,2
9.2656,-2.3264,-1.6354,-12.6342,-13.2445,-12.3901,2
9.5641,-1.4721,-1.9962,-5.0048,-35.6444,-8.0566,2
9.1052,-1.3812,-2.0440,1.2207,-46.9359,-9.6435,2
8.7631,-1.2299,-2.0614,3.9672,-47.1800,-8.4838,2
8.2797,0.4713,-2.2157,1.0986,-36.4989,-10.4369,2
7.4404,0.0173,-2.1912,2.2582,-35.0340,-7.8735,2
7.4291,0.9493,-2.0309,2.8686,-28.6254,-1.8920,2
7.2664,-1.2849,-1.8586,12.0849,-24.5360,6.4086,2
8.0967,-1.1706,-1.7270,26.0619,-20.4467,10.0707,2
10.6600,-1.4350,-1.2879,40.0389,-6.2866,9.7656,2
10.6863,-1.1892,0.6107,26.9774,11.5356,2.5024,2
9.7298,1.6223,0.8297,8.8500,9.3383,1.4648,2
10.9124,2.1649,-2.8217,-11.2914,-17.3339,-22.0336,2
10.7515,-1.0743,-1.7036,-13.3056,9.3993,-17.7611,2
12.2871,-3.0652,0.6412,12.6952,15.1977,-9.2773,2
12.0526,-1.4757,0.0819,31.4940,-1.7089,-24.7802,2
10.0414,0.4271,-2.1762,34.7289,0.0000,-23.7426,2
10.0731,0.6963,-4.0408,32.5316,-18.7377,-22.3388,2
9.9373,-1.5224,-5.0291,18.2494,-12.2069,-27.5267,2
7.5427,-2.1122,-4.6516,10.8031,-3.7231,-26.7943,2
8.1972,-2.7451,-2.9946,18.2494,21.0570,-24.2919,2
9.8650,-2.5214,-2.6231,14.7704,21.7894,-21.6674,2
9.8620,0.5545,-4.1359,14.2211,19.5922,-13.0004,2
8.9910,0.5048,-3.2267,7.6293,23.0712,5.9203,2
9.3056,-1.2113,-2.4933,4.0283,23.7426,13.4887,2
8.9431,-1.4673,-2.0787,0.4272,11.1694,18.7377,2
9.2524,-1.6354,-2.1176,0.1831,5.4321,21.4843,2
8.1044,-2.3545,-2.1553,0.4272,12.2680,27.8929,2
7.6241,-2.4478,0.9152,-1.5869,13.2445,25.4515,2
7.6235,-1.4638,0.6514,-5.1269,8.2397,20.2636,2
7.0031,0.8751,0.6508,-8.4228,0.4272,16.1132,2
6.8608,0.5222,0.6753,-14.4652,-12.8783,15.6249,2
8.1984,0.1417,0.7513,-23.1322,-17.2729,12.0849,2
9.2237,0.0969,-1.1820,-29.1747,-1.4648,0.1220,2
9.9248,-1.2346,-1.4703,-33.1420,-1.7089,-10.6811,2
10.4231,-2.5304,-1.5349,-23.0101,5.6762,-10.5590,2
11.8163,-1.6743,1.0193,-15.6859,9.2162,0.9155,2
11.8947,1.0821,0.7800,-17.7001,8.7890,11.7187,2
11.8755,2.0829,-1.0366,-18.0663,16.6625,25.7567,2
10.8358,-1.5493,-1.0103,-30.8837,46.2645,27.9540,2
11.0787,-4.0396,-2.2492,-12.7563,12.2069,20.2025,2
12.1375,-5.4675,-2.4340,-3.6010,19.3480,17.0897,2
8.4879,-2.2049,-1.1712,-11.8407,20.8739,-3.2348,2
5.7852,-1.8035,-2.4394,-30.5785,20.4467,-6.2255,2
8.4149,-1.2197,-4.0612,-30.7616,20.1415,11.6576,2
11.0201,-1.5702,-4.7306,-2.4414,17.4560,12.8783,2
9.6891,-3.2458,-2.6668,0.2441,21.4232,-7.7514,2
9.5401,-2.6991,-2.6111,1.8310,0.4272,-23.9257,2
9.3314,-3.1411,-1.8221,6.6528,-16.7235,-21.4843,2
9.1513,-2.3437,-1.7234,13.9770,-23.8646,-21.1181,2
8.4825,-1.4027,-2.1254,25.5126,-36.9872,-21.8505,2
7.5242,0.7232,-2.4305,30.6395,-55.9690,-15.2587,2
7.9501,0.2506,-2.7696,31.3719,-51.3914,-8.9111,2
8.1481,0.3714,-2.7882,25.8178,-34.7289,-10.9252,2
7.3866,0.4683,-1.9740,24.3529,-25.0853,-6.6528,2
7.7312,0.7220,-1.5726,23.9867,-19.0429,3.9062,2
8.3222,0.7280,-1.1712,28.7474,-18.8598,8.5448,2
9.9906,-1.0444,0.7609,41.0765,-6.4697,10.0097,2
9.7926,-1.3806,0.1674,32.5316,1.9531,5.3100,2
10.0025,0.3044,-1.2442,22.0946,2.8686,5.8593,2
11.5908,1.5176,-3.3732,-6.5917,-19.8363,-17.8222,2
10.6959,0.3684,-1.5116,-25.7567,-1.9531,-28.0150,2
11.7350,-2.2277,0.8165,-4.8217,11.1694,-14.3432,2
12.3451,-1.2281,0.2632,11.0473,-13.6718,-23.9257,2
10.6534,0.4007,-2.4514,10.9252,-8.8500,-25.9398,2
10.0953,-1.1353,-4.0564,18.2494,-12.7563,-16.2353,2
10.3011,-2.0679,-4.7401,18.4936,-8.4838,-16.4184,2
7.2819,-2.0380,-4.6683,11.1694,-4.2724,-18.4325,2
7.0013,-2.0015,-2.9533,0.1220,21.4843,-18.8598,2
9.6586,-1.4847,-2.4801,-6.8969,26.2450,-21.3012,2
10.0648,0.7148,-3.7818,-10.5590,26.6722,-12.6952,2
9.6747,-1.0606,-3.2009,-12.0238,30.1512,1.5869,2
9.7543,-1.7670,-2.0871,-9.1552,27.4047,10.9252,2
9.5533,-1.3453,-2.1888,-6.3476,14.1601,20.2025,2
9.4869,-1.1054,-2.5848,-2.6855,2.8686,23.6205,2
8.1619,-2.2151,-1.6163,-6.5917,16.7846,30.1512,2
7.9531,-2.6805,-1.4602,-5.6152,0.8544,33.9964,2
7.6205,-2.1517,0.8841,-6.5917,4.0893,28.6864,2
6.9786,-1.4907,0.5635,-1.4038,-11.4135,21.6063,2
6.7220,-1.0169,0.8739,-6.6528,-9.7045,17.5780,2
7.1515,0.9134,0.3385,-13.6718,-9.4604,15.1366,2
8.2139,0.3571,0.5718,-16.9066,-12.2680,7.5683,2
9.8877,0.4378,-1.2652,-19.2260,-2.4414,1.0986,2
10.1778,-1.4273,-1.1276,-22.2777,-5.8593,-16.6015,2
10.7156,-3.2446,0.2967,-7.5683,0.5493,-9.0942,2
12.6831,0.0610,0.8835,-7.6904,-2.3803,3.3569,2
12.4205,1.6905,0.1316,-8.3617,11.6576,19.4091,2
11.8707,1.3878,-1.6588,-15.1366,19.8363,28.6254,2
10.6713,-3.1752,-2.9635,-17.2118,24.9633,17.6391,2
12.4247,-5.9198,-3.3415,2.3193,5.9814,17.2118,2
10.1581,-4.0648,-1.1964,-2.6245,40.7713,5.4931,2
6.6885,-1.5433,-1.6959,-23.8036,13.6108,-8.7890,2
5.8977,0.6514,-3.8021,-35.1561,37.9027,-3.1738,2
10.6097,-2.4502,-4.5948,-9.4604,32.1044,17.5170,2
10.6755,-3.8554,-2.6057,7.5683,28.2592,-13.0004,2
8.8983,-2.7661,-1.3345,4.0893,7.3242,-25.8178,2
9.7112,-1.9818,-2.6596,3.2348,-11.6576,-23.4374,2
9.7417,-1.7353,-2.2301,0.7934,-29.1747,-20.2636,2
8.7732,-1.4871,-2.2199,8.3617,-37.0482,-15.9911,2
8.1003,-1.3842,-2.2671,15.0146,-64.3919,-13.1835,2
8.0093,0.6981,-2.5752,13.4887,-67.0164,-10.6811,2
7.7802,0.6352,-2.6428,15.3197,-50.2318,-12.4511,2
7.2221,0.6358,-2.1373,13.0614,-35.2782,-7.9955,2
7.6791,0.9936,-1.5918,19.1649,-19.7753,2.5634,2
8.0398,0.7561,-1.5146,28.8695,-5.2490,8.6669,2
9.3397,0.4779,-1.5266,29.1747,5.6152,10.1318,2
9.8297,0.5527,-1.1736,14.8925,17.5780,7.8735,2
10.1976,0.6323,0.9385,7.6904,23.1322,7.6293,2
12.0215,0.4815,-1.0295,-9.9487,5.4321,-17.7001,2
9.9152,0.0305,-1.4889,-12.0238,-3.6010,-24.3529,2
10.4404,-2.2307,0.0299,0.4272,0.1831,-10.0097,2
12.5503,0.9571,0.5509,20.1415,-13.0004,-22.2167,2
11.2791,0.6424,-1.3190,13.0614,-13.7328,-37.4144,2
10.1359,0.4139,-3.9415,13.1225,-17.7001,-18.0053,2
6.6741,-2.2929,-3.2793,-8.0566,-2.9296,-4.2114,3
4.9184,-1.3926,-1.8532,0.0610,0.7934,-12.1459,3
4.2412,0.4247,-2.7690,-7.2021,14.0990,-17.8222,3
9.0071,0.7531,-4.0522,-5.7983,18.6767,-19.2870,3
14.5788,-3.7010,-6.0305,14.5263,-19.4701,-6.6528,3
11.7834,-2.1595,-2.7834,4.3945,-5.8593,-25.6957,3
10.8723,-1.4273,0.1094,-8.7280,2.5024,-5.8593,3
13.0845,-2.8079,-1.2017,-5.5541,-27.9540,5.5541,3
13.8293,-1.8723,-2.6775,-3.2958,-47.0579,4.7607,3
13.1569,0.4743,-3.4689,-20.9960,-57.1287,-8.4838,3
12.3158,0.2925,-2.5387,-36.5599,-40.5882,-7.7514,3
8.7840,-3.5324,-2.0638,-38.2689,-20.0194,2.0141,3
5.9330,-2.8157,-2.2319,-15.4418,23.1933,11.9018,3
4.3686,0.2739,-1.1838,-11.4745,59.9974,5.6152,3
2.4335,1.3250,0.3541,-17.7001,91.0031,12.3901,3
0.9948,-1.3447,-1.9914,-19.1649,63.7205,26.1840,3
8.4646,-4.2855,-17.8612,-33.8744,-3.5400,54.5042,3
18.2638,-8.0805,0.7489,-76.4158,68.7254,-9.3383,3
14.7984,-7.5314,-1.8705,-37.5365,-42.1141,-77.5754,3
11.1517,0.8967,-2.5459,8.9111,-48.1566,-2.2582,3
13.8879,2.6111,-3.8446,7.9955,10.5590,57.2508,3
5.8749,-2.3150,0.9152,-13.3666,23.8646,48.7669,3
4.1874,-3.5144,0.5419,3.7231,57.3118,58.4104,3
3.7046,-2.0751,-1.0319,3.4789,37.6585,77.5144,3
6.3050,0.7118,0.1818,-25.5126,-19.3480,61.8894,3
6.9840,0.5461,0.0017,-53.7718,-25.2684,32.4095,3
7.3064,-1.6283,-1.4721,-58.0442,-12.9394,28.8695,3
10.1377,-1.5559,0.3643,-77.3313,3.7231,11.2914,3
13.4674,0.2554,-1.7688,-70.7395,-14.7094,-6.8359,3
12.5192,-5.8372,3.1405,-26.6722,-8.0566,0.3662,3
10.7838,-4.3471,0.0245,22.5829,43.0907,29.6630,3
13.6301,-5.0027,-8.5884,48.2176,-5.7983,39.1844,3
12.6915,-8.9599,-9.0777,27.9540,55.4197,-27.5878,3
9.8105,-6.4462,-4.7282,24.5360,55.3587,-44.2503,3
9.1860,-4.0917,-6.3170,19.2260,45.2269,-49.1331,3
9.3445,-5.1116,-3.5988,41.5648,0.3662,-13.5497,3
10.8329,-3.6568,-2.6673,41.4427,-30.0902,-17.3339,3
8.9611,-2.3294,-3.0981,60.6687,-86.6697,-57.0677,3
5.5758,0.4624,-1.6935,42.4803,-103.8205,-40.2831,3
4.2490,0.4217,-2.0739,17.4560,-76.2937,-44.7996,3
3.8841,0.7974,-2.7649,9.1552,-49.1331,-41.8089,3
3.3338,0.3439,-1.9639,27.0385,-21.8505,-25.1464,3
5.9790,-1.3184,0.7304,60.3636,-17.0287,-36.4378,3
6.3984,0.8763,-2.6943,60.7298,-14.5873,-36.9261,3
6.6041,0.0658,-2.0482,63.1712,-10.0097,-21.6063,3
11.0715,-1.5278,0.1304,63.9036,10.7421,-20.6298,3
12.8506,0.9242,0.1746,41.1986,6.5307,-30.8837,3
13.6965,3.6538,-2.7026,25.1464,-47.5462,-53.3445,3
12.5910,2.5902,-3.7800,10.0097,-41.8700,-12.1459,3
15.3230,-1.1533,-7.2029,-19.8363,-64.6360,-3.5400,3
11.9748,-3.0011,-6.7549,-42.1751,-65.9178,-47.3631,3
9.1776,-5.2785,-8.1547,-27.6488,0.0610,-36.2547,3
9.9661,-3.0586,-8.5094,-14.5873,28.0150,-6.7748,3
10.7665,0.4414,-8.4029,-15.1977,60.1194,29.2968,3
12.0765,0.8895,-5.0703,-35.0340,55.1756,34.1795,3
9.5455,-4.3633,-3.4241,-36.3158,33.9354,32.7147,3
7.9082,-3.1776,-2.8247,-13.3056,40.1610,46.4476,3
6.5641,0.4546,-1.9908,-7.9955,44.1893,55.2977,3
4.7294,0.2572,-1.6342,-25.6957,49.3162,59.2649,3
2.7254,-1.5098,-1.0839,-34.6678,49.4383,57.2508,3
2.1176,-1.4500,0.4366,-45.3490,41.5648,35.0951,3
3.2105,0.6681,0.1872,-50.7200,18.7377,17.3339,3
4.8759,0.6281,0.8315,-53.2225,15.5639,17.2118,3
6.8745,0.4325,-1.6683,-62.8050,10.0097,9.1552,3
11.5136,0.4259,0.2111,-66.1619,3.6621,0.8544,3
12.0753,-3.0795,-1.5451,-51.5745,4.0283,3.2348,3
13.6995,-2.1846,1.3435,-34.9730,7.0190,29.8461,3
16.0014,0.2793,1.3615,-18.4325,5.2490,37.5365,3
14.8989,-2.4107,-5.0350,39.3065,19.9584,57.0677,3
13.8717,-8.3587,-6.8386,73.4251,10.6200,73.4251,3
9.7495,-6.9930,-3.9984,64.6970,52.8563,40.4051,3
6.7340,-3.4217,-3.6855,-8.3617,29.1747,-57.0066,3
9.5216,-4.9166,-6.3840,-19.7753,10.0097,-28.8085,3
10.5631,-5.5184,-4.6079,3.4789,-21.6674,-7.5073,3
9.9541,-2.4699,-2.7206,30.9447,-54.6873,-16.9677,3
5.2468,-1.8705,-3.6424,33.2030,-93.6276,-47.2410,3
5.5016,-2.4831,-2.9838,-10.8031,-62.1946,-13.7939,3
5.3886,-2.0751,-2.5800,-9.9487,-38.8792,-17.5170,3
4.5290,0.3379,-1.8442,13.9159,-26.4281,-41.9310,3
4.0923,0.8338,-2.5202,41.9310,-17.7611,-20.1415,3
5.1702,0.6263,-1.3010,49.0111,-8.4228,-7.3852,3
6.8386,0.9008,-1.0073,68.1150,-2.1362,-25.3295,3
